event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872702497,true,2015-09-28 18:53:00.000,-89.98898333,35.14591667,"9.905365552:66.10559421","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227693.41042530717,3893315.849373692,"16N"
13872702498,true,2015-10-05 17:37:00.000,-89.9883,35.14571667,"5.253196451:97.78551329","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227755.01646012318,3893291.7877409724,"16N"
13872702499,true,2015-10-12 15:29:00.000,-89.98753333,35.1451,"12.98158052:16.89375407","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227822.82883455144,3893221.2687878655,"16N"
13872702500,true,2015-10-19 15:18:00.000,-89.9877,35.14516667,"1.965235715:24.67194556","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227807.8620458556,3893229.122170253,"16N"
13872702501,true,2015-10-28 16:00:00.000,-89.98748333,35.14503333,"11.74412241:11.19806632","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227827.16322628572,3893213.7348510404,"16N"
13872702502,true,2015-11-02 16:18:00.000,-89.9875,35.14493333,"3.354990363:64.03085336","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227825.31072427868,3893202.685481739,"16N"
13872702503,true,2015-11-09 16:11:00.000,-89.9868,35.14498333,"52.04847271:145.7715564","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227889.27012587077,3893206.3167040306,"16N"
13872702504,true,2016-03-21 15:08:00.000,-89.98823333,35.14556667,"8.640793132:83.95611743","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227760.59209264838,3893274.962639386,"16N"
13872702505,true,2016-04-01 21:14:00.000,-89.98858333,35.14626667,"42.06109788:26.000511","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227731.03011136554,3893353.5862932727,"16N"
13872702506,true,2016-04-05 21:41:00.000,-89.98885,35.14618333,"29.9337145:18.31906394","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227706.45025579247,3893345.0701242825,"16N"
13872702507,true,2016-04-13 20:38:00.000,-89.98905,35.1462,"15.32470339:37.32860201","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227688.27961288998,3893347.4675118336,"16N"
13872702508,true,2016-04-20 15:23:00.000,-89.98941667,35.14605,"14.60976466:11.99372923","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227654.36421993468,3893331.829478896,"16N"
13872702509,true,2016-04-27 16:17:00.000,-89.98946667,35.14595,"20.721992:4.785279599","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227649.4740993905,3893320.871445778,"16N"
13872702510,true,2016-05-03 16:05:00.000,-89.9895,35.14598333,"17.9877717:60.60345217","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227646.54786179634,3893324.660730146,"16N"
13872702511,true,2016-05-11 15:32:00.000,-89.98886667,35.14581667,"3.49221857:77.80525258","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227703.70834053168,3893304.43480219,"16N"
13872702512,true,2016-05-14 15:56:00.000,-89.9885,35.14645,"21.2968789:23.60914726","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227739.23537436785,3893373.6985537987,"16N"
13872702513,true,2016-05-18 14:48:00.000,-89.98871667,35.14656667,"20.17788416:77.63237495","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227719.87910847267,3893387.2365540043,"16N"
13872702514,true,2016-05-25 16:27:00.000,-89.9889,35.14588333,"11.45092229:7.815384186","radio-transmitter","Agkistrodon contortrix","ID_7251","ID_7251","Spatial ecology of copperhead snakes in an urban park",227700.89322741033,3893311.9220359274,"16N"
